1.0,14.075618376282454
2.0,14.162438742759585
3.0,14.073896062143378
4.0,14.000586207461511
5.0,13.915249666068796
6.0,13.836958411070212
7.0,13.765545530290717
8.0,13.700691978732264
9.0,13.64084002857806
10.0,13.584856152761128
11.0,13.53200749221834
12.0,13.466725028710947
13.0,13.397961475493373
14.0,13.33130411067548
15.0,13.267451642938724
16.0,13.206701000055032
17.0,13.148787453609996
18.0,13.093335986725057
19.0,13.039960827767738
20.0,12.988322246269062
21.0,12.938126101258263
22.0,12.889129877964479
23.0,12.841132540315153
24.0,12.793975501605344
25.0,12.747534498736158
26.0,12.70171955420583
27.0,12.656467974301878
28.0,12.611742418048243
29.0,12.567523889727548
30.0,12.523808571163286
31.0,12.480601697650163
32.0,12.437914863367896
33.0,12.395761832745647
34.0,12.354157182033425
35.0,12.313114026249778
36.0,12.27264377576067
37.0,12.2327551247191
38.0,12.193454382539423
39.0,12.154745110510047
40.0,12.116628637824268
41.0,12.079103978639152
42.0,12.042168341457481
43.0,12.005817148662821
44.0,11.97004447136311
45.0,11.934843077776094
46.0,11.900204783392534
47.0,11.866120502003179
48.0,11.832580520966395
49.0,11.799574546319185
50.0,11.767091916261569
51.0,11.735121637503028
52.0,11.703652548682534
53.0,11.672673347280975
54.0,11.64217271285406
55.0,11.612139325043382
56.0,11.582561954938988
57.0,11.55342947539671
58.0,11.524730927489648
59.0,11.496455524597875
60.0,11.468592699661592
61.0,11.441132104493228
62.0,11.414063642418911
63.0,11.387377464100567
64.0,11.361065821555767
65.0,11.335148500264452
66.0,11.30993567221653
67.0,11.287196155976586
68.0,11.264882463317457
69.0,11.238536223196567
70.0,11.212134362100796
71.0,11.187057081785218
72.0,11.163249595147752
73.0,11.13995198685699
74.0,11.116996398769523
75.0,11.094360094498128
76.0,11.072236767813182
77.0,11.052369439819975
78.0,11.03434341893698
79.0,11.012010622434468
80.0,10.989000990077917
81.0,10.966760759707784
82.0,10.944625138628966
83.0,10.923179219601005
84.0,10.902615385890192
85.0,10.884131805479372
86.0,10.868323479519523
87.0,10.849268034802888
88.0,10.826767354842923
89.0,10.805012607544683
90.0,10.784989014206317
91.0,10.766053894001404
92.0,10.747592950596543
93.0,10.73100320370943
94.0,10.716477617121287
95.0,10.699502176251016
96.0,10.678800276196052
97.0,10.658717896008424
98.0,10.640352857013076
99.0,10.623106719403452
100.0,10.606216284580134
101.0,10.589578484086806
102.0,10.573556332605646
103.0,10.558738709613811
104.0,10.544903921336227
105.0,10.529553974632964
106.0,10.511610944528387
107.0,10.494204578529024
108.0,10.478074182330966
109.0,10.462762209207302
110.0,10.447758764516744
111.0,10.432932175166249
112.0,10.418228507778934
113.0,10.403658957869727
114.0,10.389250234837426
115.0,10.375030006774494
116.0,10.361002534479393
117.0,10.347175566733432
118.0,10.333559738396522
119.0,10.320249465719657
120.0,10.307348093368386
121.0,10.294543183812356
122.0,10.281966203662549
123.0,10.270407073625046
124.0,10.258993241139565
125.0,10.24651437807509
126.0,10.23339028911896
127.0,10.22102911270112
128.0,10.208756589424778
129.0,10.197031919441779
130.0,10.185735996796152
131.0,10.174052231080884
132.0,10.162639307328979
133.0,10.151449181898998
134.0,10.14040658282171
135.0,10.129572741601757
136.0,10.118614242413363
137.0,10.107806085053546
138.0,10.097204409170786
139.0,10.086724229734296
140.0,10.076347947508667
141.0,10.066107376002345
142.0,10.0560188318911
143.0,10.046108862377368
144.0,10.036388109557416
145.0,10.026883710472688
146.0,10.01734229642558
147.0,10.007750825807234
148.0,9.998360931115462
149.0,9.989087877240815
150.0,9.979920743385724
151.0,9.970867609675993
152.0,9.961947947561775
153.0,9.953171431947798
154.0,9.944543296961294
155.0,9.936067343714791
156.0,9.927747019473587
157.0,9.919586520737179
158.0,9.911590239177665
159.0,9.90376285896433
160.0,9.896108482916603
161.0,9.888631033276683
162.0,9.881333550874979
163.0,9.87421868929344
164.0,9.86729047052363
165.0,9.860666670054107
166.0,9.854190956292095
167.0,9.84792437682001
168.0,9.841787652360079
169.0,9.835824294378321
170.0,9.82999990320239
171.0,9.824375205045492
172.0,9.818866322422144
173.0,9.81344465370474
174.0,9.808139722169647
175.0,9.803088812110872
176.0,9.798182929623811
177.0,9.793430748493535
178.0,9.788820206869373
179.0,9.784359798955519
180.0,9.780043821823298
181.0,9.775872266295414
182.0,9.771839332786614
183.0,9.767943227494188
184.0,9.76417995614106
185.0,9.760547826586551
186.0,9.757043779404892
187.0,9.753665703587757
188.0,9.750410479178374
189.0,9.747275354335214
190.0,9.74425692663444
191.0,9.741351962299667
192.0,9.738556848483565
193.0,9.735868082204506
194.0,9.733281976002456
195.0,9.730794952619991
196.0,9.728403383375198
197.0,9.726103760536096
198.0,9.72389260267441
199.0,9.721766551372939
200.0,9.719722313949283
201.0,9.717756716903596
202.0,9.71586667176251
203.0,9.714049204326408
204.0,9.71230143441304
205.0,9.710620590933026
206.0,9.709003999449676
207.0,9.707449088796979
208.0,9.705953383024857
209.0,9.704514503109431
210.0,9.703130161458668
211.0,9.701798160965529
212.0,9.700516390985157
213.0,9.699282825058015
214.0,9.698095517777618
215.0,9.696952601847743
216.0,9.695852285492688
217.0,9.694792849287069
218.0,9.693772643852013
219.0,9.692790086699945
220.0,9.691843660113745
221.0,9.690931908123403
222.0,9.690053434522879
223.0,9.689206900031397
224.0,9.688391020413874
225.0,9.68760456387479
226.0,9.686846349276488
227.0,9.686115243743275
228.0,9.685410160979222
229.0,9.684730059093338
230.0,9.68407393900261
231.0,9.68344084245234
232.0,9.682829850525648
233.0,9.682240081836065
